,IDENTITAS,UMUR,JENIS_KELAMIN,PENGALAMAN_MENGEMUDI,PENDIDIKAN,PENGHASILAN,SKOR_KREDIT,PEMILIK_KENDARAAN,TAHUN_PRODUKSI,STATUS,ANAK,KODE_POS,KM_PER_TAHUN,JENIS_KENDARAAN,TILANG_NGEBUT,TILANG_MABUK,KECELAKAAN_SEBELUMNYA,KLAIM
3101,841651,lebih dari 65 tahun,perempuan,lebih dari 30 tahun,universitas,lebih dari 3x UMR,0.5758531878841718,ya,setelah 2020,belum menikah,ada,21217,13000.0,keluarga,5,0,1,ya
3102,819823,antara 25-40 tahun,perempuan,antara 10-20 tahun,tidak ada,antara 1-2x UMR,0.4789087236606828,ya,sebelum 2020,menikah,ada,10238,11000.0,keluarga,0,1,0,tidak
3103,565255,kurang dari 25 tahun,laki-laki,kurang dari 10 tahun,universitas,antara 1-2x UMR,0.4814229489382434,ya,sebelum 2020,belum menikah,ada,10238,13000.0,keluarga,0,0,0,tidak
3104,622256,kurang dari 25 tahun,perempuan,kurang dari 10 tahun,SMA,lebih dari 3x UMR,0.591478692183566,ya,sebelum 2020,menikah,ada,10238,13000.0,keluarga,0,0,0,tidak
3105,170305,antara 25-40 tahun,perempuan,antara 10-20 tahun,universitas,lebih dari 3x UMR,0.6836425134907735,tidak,setelah 2020,belum menikah,ada,10238,8000.0,keluarga,0,1,1,tidak
3106,294405,antara 40-65 tahun,laki-laki,antara 20-30 tahun,tidak ada,kurang dari UMR,0.2812613732110971,tidak,sebelum 2020,belum menikah,tidak ada,32765,14000.0,keluarga,3,1,1,tidak
3107,601392,lebih dari 65 tahun,perempuan,antara 20-30 tahun,SMA,lebih dari 3x UMR,0.5173006019132421,ya,setelah 2020,menikah,ada,32765,8000.0,keluarga,3,1,1,tidak
3108,563041,antara 40-65 tahun,perempuan,kurang dari 10 tahun,universitas,lebih dari 3x UMR,0.8378248302036221,ya,setelah 2020,belum menikah,ada,32765,,keluarga,0,0,0,tidak
3109,372710,antara 40-65 tahun,laki-laki,antara 20-30 tahun,SMA,antara 2-3x UMR,0.6216371393407805,ya,sebelum 2020,belum menikah,ada,10238,16000.0,keluarga,2,0,2,tidak
3110,891189,kurang dari 25 tahun,perempuan,kurang dari 10 tahun,SMA,kurang dari UMR,0.3586332739565848,ya,sebelum 2020,belum menikah,tidak ada,10238,15000.0,keluarga,0,0,0,tidak
3111,523455,antara 25-40 tahun,perempuan,antara 10-20 tahun,SMA,antara 2-3x UMR,0.4383220370386718,tidak,sebelum 2020,belum menikah,tidak ada,10238,17000.0,keluarga,2,0,0,tidak
3112,435966,kurang dari 25 tahun,laki-laki,kurang dari 10 tahun,SMA,antara 1-2x UMR,0.5325323919648072,tidak,sebelum 2020,belum menikah,tidak ada,10238,13000.0,keluarga,0,0,0,ya
3113,762720,kurang dari 25 tahun,laki-laki,kurang dari 10 tahun,tidak ada,kurang dari UMR,0.3071218455823236,tidak,sebelum 2020,belum menikah,ada,32765,10000.0,keluarga,0,0,0,ya
3114,616839,kurang dari 25 tahun,laki-laki,kurang dari 10 tahun,universitas,lebih dari 3x UMR,0.5425747718633692,ya,sebelum 2020,belum menikah,tidak ada,10238,14000.0,keluarga,0,0,0,ya
3115,694861,antara 40-65 tahun,laki-laki,antara 20-30 tahun,SMA,lebih dari 3x UMR,0.5299866281993799,ya,setelah 2020,menikah,ada,92101,10000.0,keluarga,2,0,0,tidak
3116,290229,antara 40-65 tahun,perempuan,antara 20-30 tahun,tidak ada,kurang dari UMR,0.3405721843453995,tidak,sebelum 2020,belum menikah,tidak ada,10238,14000.0,keluarga,1,0,0,ya
3117,840160,lebih dari 65 tahun,perempuan,kurang dari 10 tahun,SMA,lebih dari 3x UMR,0.5670436317823369,ya,sebelum 2020,menikah,ada,32765,,keluarga,0,0,0,tidak
3118,183967,lebih dari 65 tahun,perempuan,antara 10-20 tahun,universitas,lebih dari 3x UMR,0.5912125916787476,ya,setelah 2020,menikah,ada,10238,13000.0,keluarga,1,0,1,tidak
3119,258115,antara 40-65 tahun,laki-laki,antara 20-30 tahun,universitas,lebih dari 3x UMR,0.493529174226109,ya,sebelum 2020,menikah,tidak ada,10238,8000.0,keluarga,1,0,5,tidak
3120,406487,kurang dari 25 tahun,laki-laki,kurang dari 10 tahun,SMA,kurang dari UMR,0.2831110621636425,ya,sebelum 2020,belum menikah,tidak ada,10238,12000.0,keluarga,0,0,0,ya
3121,566498,antara 25-40 tahun,perempuan,kurang dari 10 tahun,SMA,antara 2-3x UMR,0.478127130890389,ya,sebelum 2020,menikah,ada,92101,11000.0,keluarga,0,0,0,tidak
3122,466544,lebih dari 65 tahun,laki-laki,lebih dari 30 tahun,universitas,lebih dari 3x UMR,0.5723337906263316,ya,setelah 2020,menikah,ada,10238,13000.0,keluarga,4,0,5,tidak
3123,6708,antara 25-40 tahun,perempuan,antara 10-20 tahun,tidak ada,antara 2-3x UMR,0.6955855054281478,ya,setelah 2020,belum menikah,ada,32765,15000.0,keluarga,2,0,0,ya
3124,999039,antara 25-40 tahun,perempuan,antara 10-20 tahun,universitas,antara 2-3x UMR,0.4970631199385591,ya,sebelum 2020,menikah,ada,32765,8000.0,keluarga,1,0,0,tidak
3125,600353,lebih dari 65 tahun,perempuan,lebih dari 30 tahun,universitas,lebih dari 3x UMR,0.6366852095189404,ya,setelah 2020,menikah,ada,10238,8000.0,keluarga,4,1,0,tidak
3126,395714,antara 25-40 tahun,perempuan,antara 10-20 tahun,tidak ada,antara 1-2x UMR,0.3524475174384347,tidak,sebelum 2020,belum menikah,ada,32765,8000.0,keluarga,1,0,0,tidak
3127,575033,antara 40-65 tahun,laki-laki,antara 20-30 tahun,SMA,lebih dari 3x UMR,0.5681059173993356,tidak,sebelum 2020,menikah,ada,10238,9000.0,keluarga,7,0,3,tidak
3128,653396,kurang dari 25 tahun,laki-laki,kurang dari 10 tahun,SMA,kurang dari UMR,0.2511179744609818,ya,sebelum 2020,belum menikah,tidak ada,10238,14000.0,keluarga,0,0,0,ya
3129,104896,antara 40-65 tahun,laki-laki,antara 20-30 tahun,SMA,lebih dari 3x UMR,0.6479894267730026,ya,setelah 2020,menikah,ada,10238,14000.0,keluarga,3,1,2,tidak
3130,279225,antara 40-65 tahun,laki-laki,antara 10-20 tahun,SMA,antara 2-3x UMR,0.6244125383903321,ya,sebelum 2020,belum menikah,ada,32765,11000.0,keluarga,4,0,0,ya
3131,490664,lebih dari 65 tahun,laki-laki,antara 10-20 tahun,universitas,lebih dari 3x UMR,0.6530763483634806,ya,sebelum 2020,menikah,ada,10238,14000.0,keluarga,0,0,0,tidak
3132,126494,lebih dari 65 tahun,laki-laki,lebih dari 30 tahun,universitas,lebih dari 3x UMR,0.4482580060581439,ya,setelah 2020,belum menikah,ada,32765,9000.0,sport,19,1,0,tidak
3133,913629,antara 25-40 tahun,perempuan,kurang dari 10 tahun,universitas,lebih dari 3x UMR,0.5876689302820586,ya,sebelum 2020,menikah,ada,10238,14000.0,keluarga,0,0,0,tidak
3134,235478,antara 40-65 tahun,perempuan,antara 20-30 tahun,tidak ada,antara 1-2x UMR,0.4585473867377154,tidak,setelah 2020,belum menikah,ada,10238,14000.0,keluarga,1,0,0,tidak
3135,873356,kurang dari 25 tahun,laki-laki,kurang dari 10 tahun,tidak ada,antara 1-2x UMR,0.5831965364453865,ya,sebelum 2020,belum menikah,ada,10238,,keluarga,0,0,0,ya
3136,25377,antara 25-40 tahun,laki-laki,kurang dari 10 tahun,universitas,lebih dari 3x UMR,0.6384537592587721,ya,setelah 2020,menikah,ada,10238,7000.0,keluarga,0,0,0,tidak
3137,613301,lebih dari 65 tahun,laki-laki,lebih dari 30 tahun,tidak ada,lebih dari 3x UMR,0.5738524983062786,ya,setelah 2020,menikah,ada,10238,10000.0,keluarga,9,1,5,tidak
3138,786160,lebih dari 65 tahun,laki-laki,kurang dari 10 tahun,universitas,lebih dari 3x UMR,0.5556246833896312,ya,setelah 2020,menikah,ada,10238,10000.0,keluarga,0,0,0,tidak
3139,951670,kurang dari 25 tahun,perempuan,kurang dari 10 tahun,universitas,antara 2-3x UMR,0.4846957120746186,ya,sebelum 2020,belum menikah,tidak ada,32765,8000.0,keluarga,0,0,0,tidak
3140,908561,antara 40-65 tahun,laki-laki,antara 20-30 tahun,universitas,antara 1-2x UMR,0.4594079459168241,tidak,sebelum 2020,belum menikah,tidak ada,10238,14000.0,keluarga,1,1,2,tidak
3141,829918,antara 25-40 tahun,laki-laki,antara 10-20 tahun,SMA,lebih dari 3x UMR,0.5289724613573763,ya,sebelum 2020,menikah,ada,10238,10000.0,keluarga,0,0,2,tidak
3142,559866,antara 25-40 tahun,perempuan,antara 10-20 tahun,SMA,kurang dari UMR,0.5273394341183449,tidak,sebelum 2020,belum menikah,tidak ada,92101,15000.0,sport,2,1,0,ya
3143,41553,kurang dari 25 tahun,laki-laki,kurang dari 10 tahun,SMA,antara 1-2x UMR,0.2686203221878676,ya,sebelum 2020,belum menikah,tidak ada,10238,13000.0,keluarga,0,0,0,ya
3144,216935,antara 40-65 tahun,perempuan,antara 10-20 tahun,tidak ada,kurang dari UMR,0.4556838293051873,tidak,sebelum 2020,belum menikah,ada,32765,6000.0,keluarga,0,0,0,tidak
3145,591329,antara 40-65 tahun,perempuan,antara 20-30 tahun,tidak ada,antara 2-3x UMR,,ya,sebelum 2020,belum menikah,tidak ada,32765,11000.0,keluarga,4,0,0,tidak
3146,200691,kurang dari 25 tahun,laki-laki,kurang dari 10 tahun,SMA,kurang dari UMR,0.2619796286414177,ya,sebelum 2020,belum menikah,tidak ada,10238,12000.0,keluarga,0,0,0,ya
3147,719567,antara 40-65 tahun,perempuan,kurang dari 10 tahun,tidak ada,kurang dari UMR,0.3827473465971639,tidak,sebelum 2020,menikah,ada,10238,10000.0,keluarga,0,0,0,ya
3148,118986,lebih dari 65 tahun,laki-laki,lebih dari 30 tahun,universitas,lebih dari 3x UMR,0.6243246515669466,ya,sebelum 2020,menikah,ada,10238,10000.0,keluarga,6,0,6,tidak
3149,5924,antara 25-40 tahun,perempuan,antara 10-20 tahun,SMA,kurang dari UMR,0.3250074745875112,tidak,sebelum 2020,belum menikah,ada,10238,11000.0,keluarga,0,0,1,ya
3150,659796,antara 40-65 tahun,perempuan,antara 10-20 tahun,universitas,antara 2-3x UMR,,tidak,sebelum 2020,menikah,ada,10238,8000.0,keluarga,1,0,4,tidak
3151,406082,lebih dari 65 tahun,perempuan,lebih dari 30 tahun,SMA,lebih dari 3x UMR,0.748549433631923,tidak,setelah 2020,menikah,ada,32765,10000.0,keluarga,8,0,7,tidak
3152,800726,lebih dari 65 tahun,perempuan,lebih dari 30 tahun,universitas,lebih dari 3x UMR,,tidak,sebelum 2020,menikah,ada,32765,9000.0,keluarga,9,0,0,tidak
3153,278892,antara 25-40 tahun,laki-laki,antara 10-20 tahun,SMA,antara 1-2x UMR,0.4811909309274258,tidak,setelah 2020,belum menikah,ada,10238,13000.0,keluarga,1,1,1,tidak
3154,431795,lebih dari 65 tahun,perempuan,lebih dari 30 tahun,SMA,lebih dari 3x UMR,0.5173495976314954,ya,setelah 2020,menikah,ada,32765,6000.0,keluarga,10,0,2,tidak
3155,325554,kurang dari 25 tahun,laki-laki,kurang dari 10 tahun,universitas,lebih dari 3x UMR,0.6345771810275116,ya,sebelum 2020,belum menikah,ada,10238,10000.0,keluarga,0,0,0,ya
3156,766245,kurang dari 25 tahun,laki-laki,kurang dari 10 tahun,SMA,antara 1-2x UMR,0.1237946155140384,ya,sebelum 2020,belum menikah,tidak ada,10238,11000.0,keluarga,0,0,0,ya
3157,299897,antara 25-40 tahun,perempuan,antara 10-20 tahun,tidak ada,antara 1-2x UMR,0.3648866465260174,tidak,sebelum 2020,belum menikah,tidak ada,10238,14000.0,keluarga,1,0,0,tidak
3158,17502,antara 25-40 tahun,perempuan,antara 10-20 tahun,SMA,antara 2-3x UMR,0.5435232653967891,ya,sebelum 2020,menikah,ada,10238,12000.0,keluarga,0,0,1,tidak
3159,33483,lebih dari 65 tahun,laki-laki,antara 10-20 tahun,universitas,lebih dari 3x UMR,0.765285708520443,tidak,setelah 2020,menikah,ada,10238,10000.0,keluarga,2,0,1,tidak
3160,223211,antara 40-65 tahun,perempuan,antara 10-20 tahun,universitas,lebih dari 3x UMR,0.5748734376541189,tidak,sebelum 2020,menikah,ada,10238,13000.0,keluarga,2,0,0,tidak
3161,479360,lebih dari 65 tahun,laki-laki,antara 10-20 tahun,universitas,lebih dari 3x UMR,0.6528730843357405,tidak,sebelum 2020,menikah,ada,10238,12000.0,keluarga,0,0,2,ya
3162,68125,lebih dari 65 tahun,laki-laki,lebih dari 30 tahun,universitas,lebih dari 3x UMR,0.7466721713834849,ya,setelah 2020,belum menikah,ada,10238,17000.0,keluarga,1,1,2,tidak
3163,728209,antara 25-40 tahun,laki-laki,kurang dari 10 tahun,tidak ada,kurang dari UMR,0.3969970839837506,tidak,sebelum 2020,belum menikah,tidak ada,10238,14000.0,keluarga,0,0,0,ya
3164,159702,antara 40-65 tahun,perempuan,antara 20-30 tahun,SMA,lebih dari 3x UMR,,ya,setelah 2020,menikah,ada,10238,13000.0,keluarga,1,0,1,tidak
3165,862594,lebih dari 65 tahun,laki-laki,lebih dari 30 tahun,universitas,lebih dari 3x UMR,0.5578691421373894,ya,sebelum 2020,menikah,ada,32765,,keluarga,6,1,4,tidak
3166,982150,kurang dari 25 tahun,laki-laki,kurang dari 10 tahun,universitas,antara 2-3x UMR,0.4788538424981473,tidak,sebelum 2020,menikah,tidak ada,10238,16000.0,keluarga,0,0,0,ya
3167,788465,antara 25-40 tahun,perempuan,antara 10-20 tahun,tidak ada,kurang dari UMR,0.2983550594304999,tidak,sebelum 2020,belum menikah,ada,32765,10000.0,keluarga,2,0,1,ya
3168,665832,antara 40-65 tahun,laki-laki,antara 20-30 tahun,SMA,lebih dari 3x UMR,0.6929337498339926,ya,sebelum 2020,menikah,ada,10238,,keluarga,4,3,6,tidak
3169,307540,antara 40-65 tahun,laki-laki,antara 20-30 tahun,tidak ada,lebih dari 3x UMR,0.5971950272813463,ya,sebelum 2020,menikah,ada,10238,11000.0,keluarga,5,1,5,tidak
3170,509164,kurang dari 25 tahun,laki-laki,kurang dari 10 tahun,tidak ada,kurang dari UMR,,tidak,sebelum 2020,belum menikah,ada,10238,,keluarga,0,0,0,ya
3171,28882,antara 25-40 tahun,perempuan,antara 10-20 tahun,universitas,antara 2-3x UMR,,ya,setelah 2020,belum menikah,ada,10238,13000.0,keluarga,0,0,0,tidak
3172,113052,antara 25-40 tahun,laki-laki,kurang dari 10 tahun,SMA,antara 2-3x UMR,0.7347001277334391,ya,sebelum 2020,belum menikah,tidak ada,10238,16000.0,keluarga,0,0,0,ya
3173,902987,antara 25-40 tahun,perempuan,kurang dari 10 tahun,universitas,lebih dari 3x UMR,0.7943143735731404,ya,setelah 2020,belum menikah,ada,10238,11000.0,keluarga,0,0,0,tidak
3174,410728,antara 40-65 tahun,perempuan,antara 20-30 tahun,SMA,lebih dari 3x UMR,0.6827824260671296,ya,setelah 2020,menikah,ada,32765,9000.0,keluarga,4,0,0,tidak
3175,772749,lebih dari 65 tahun,laki-laki,kurang dari 10 tahun,universitas,lebih dari 3x UMR,0.6129038867784491,ya,setelah 2020,menikah,ada,10238,11000.0,keluarga,0,0,0,tidak
3176,260884,antara 40-65 tahun,laki-laki,kurang dari 10 tahun,SMA,lebih dari 3x UMR,0.5885745201264703,tidak,setelah 2020,belum menikah,ada,10238,11000.0,keluarga,0,0,0,tidak
3177,512062,antara 40-65 tahun,laki-laki,antara 20-30 tahun,SMA,lebih dari 3x UMR,,ya,sebelum 2020,menikah,ada,32765,10000.0,keluarga,4,0,0,tidak
3178,802909,antara 25-40 tahun,perempuan,kurang dari 10 tahun,tidak ada,antara 2-3x UMR,0.3642412378627409,tidak,setelah 2020,belum menikah,tidak ada,10238,15000.0,keluarga,0,0,0,ya
3179,825302,antara 40-65 tahun,laki-laki,antara 20-30 tahun,SMA,antara 2-3x UMR,0.5994201344209197,ya,sebelum 2020,belum menikah,ada,10238,14000.0,keluarga,3,2,1,tidak
3180,784441,antara 40-65 tahun,perempuan,antara 10-20 tahun,tidak ada,kurang dari UMR,0.2335483431274285,tidak,sebelum 2020,belum menikah,ada,10238,13000.0,keluarga,0,1,0,tidak
3181,8309,kurang dari 25 tahun,laki-laki,kurang dari 10 tahun,SMA,antara 2-3x UMR,0.5193228045087914,ya,setelah 2020,belum menikah,ada,92101,,keluarga,0,0,0,ya
3182,330143,antara 25-40 tahun,perempuan,antara 10-20 tahun,universitas,lebih dari 3x UMR,0.734556255792773,ya,sebelum 2020,menikah,ada,10238,9000.0,keluarga,0,1,0,tidak
3183,360864,antara 40-65 tahun,laki-laki,antara 10-20 tahun,SMA,antara 2-3x UMR,,ya,setelah 2020,belum menikah,ada,10238,14000.0,keluarga,0,0,1,tidak
3184,891782,kurang dari 25 tahun,laki-laki,kurang dari 10 tahun,SMA,kurang dari UMR,0.1555965806036122,tidak,sebelum 2020,belum menikah,tidak ada,10238,13000.0,keluarga,0,0,0,ya
3185,783720,antara 25-40 tahun,laki-laki,antara 10-20 tahun,SMA,antara 2-3x UMR,0.5358780117500972,tidak,sebelum 2020,belum menikah,ada,10238,11000.0,keluarga,0,0,1,tidak
3186,409125,antara 25-40 tahun,laki-laki,kurang dari 10 tahun,universitas,lebih dari 3x UMR,0.5714563420401908,ya,setelah 2020,belum menikah,ada,10238,11000.0,keluarga,0,0,0,tidak
3187,64931,lebih dari 65 tahun,perempuan,lebih dari 30 tahun,universitas,lebih dari 3x UMR,0.6700919450647312,tidak,sebelum 2020,menikah,ada,92101,11000.0,keluarga,1,0,1,tidak
3188,732342,lebih dari 65 tahun,perempuan,lebih dari 30 tahun,SMA,lebih dari 3x UMR,0.5743148525471706,ya,sebelum 2020,belum menikah,ada,10238,9000.0,keluarga,2,0,1,tidak
3189,522923,antara 25-40 tahun,laki-laki,kurang dari 10 tahun,universitas,lebih dari 3x UMR,0.6447136435473335,ya,sebelum 2020,belum menikah,tidak ada,10238,15000.0,keluarga,0,0,0,ya
3190,478302,lebih dari 65 tahun,laki-laki,lebih dari 30 tahun,universitas,lebih dari 3x UMR,0.5011579904510586,ya,sebelum 2020,menikah,ada,10238,12000.0,keluarga,7,1,4,tidak
3191,943632,antara 40-65 tahun,laki-laki,antara 10-20 tahun,universitas,lebih dari 3x UMR,0.8382050400572787,ya,setelah 2020,menikah,ada,10238,10000.0,keluarga,1,0,3,tidak
3192,19712,antara 25-40 tahun,perempuan,antara 10-20 tahun,SMA,antara 2-3x UMR,0.5246137994590073,ya,sebelum 2020,belum menikah,ada,10238,12000.0,keluarga,1,0,1,tidak
3193,276067,lebih dari 65 tahun,laki-laki,lebih dari 30 tahun,tidak ada,lebih dari 3x UMR,0.5548235985306158,ya,setelah 2020,belum menikah,ada,10238,15000.0,keluarga,3,1,4,tidak
3194,579325,lebih dari 65 tahun,perempuan,antara 20-30 tahun,SMA,lebih dari 3x UMR,0.6703727605350889,ya,sebelum 2020,menikah,tidak ada,10238,14000.0,keluarga,4,0,0,tidak
3195,758718,kurang dari 25 tahun,laki-laki,kurang dari 10 tahun,SMA,antara 1-2x UMR,0.1991659324100259,tidak,setelah 2020,menikah,ada,10238,8000.0,keluarga,0,0,0,tidak
3196,561454,antara 40-65 tahun,perempuan,antara 10-20 tahun,universitas,lebih dari 3x UMR,,ya,sebelum 2020,menikah,ada,32765,8000.0,keluarga,4,0,1,tidak
3197,882322,antara 25-40 tahun,laki-laki,kurang dari 10 tahun,SMA,antara 2-3x UMR,0.345796125929856,ya,sebelum 2020,belum menikah,tidak ada,32765,12000.0,keluarga,0,0,0,ya
3198,35012,antara 40-65 tahun,laki-laki,antara 20-30 tahun,tidak ada,antara 1-2x UMR,0.4217406405501712,ya,sebelum 2020,belum menikah,ada,10238,10000.0,keluarga,5,0,4,tidak
3199,357892,kurang dari 25 tahun,laki-laki,kurang dari 10 tahun,SMA,kurang dari UMR,0.3718529804298523,tidak,sebelum 2020,menikah,tidak ada,32765,11000.0,sport,0,0,0,ya
3200,748256,kurang dari 25 tahun,laki-laki,kurang dari 10 tahun,SMA,kurang dari UMR,,tidak,sebelum 2020,belum menikah,ada,32765,,keluarga,0,0,0,ya
3201,118047,antara 25-40 tahun,laki-laki,antara 10-20 tahun,SMA,antara 2-3x UMR,0.3590967332338258,ya,sebelum 2020,menikah,tidak ada,10238,12000.0,keluarga,0,0,3,tidak
3202,986745,antara 25-40 tahun,perempuan,antara 10-20 tahun,tidak ada,kurang dari UMR,0.2528274652676732,ya,sebelum 2020,belum menikah,ada,32765,11000.0,keluarga,1,0,1,tidak
3203,518535,antara 25-40 tahun,perempuan,antara 10-20 tahun,universitas,lebih dari 3x UMR,0.7387975800320131,tidak,setelah 2020,menikah,tidak ada,10238,13000.0,keluarga,1,1,0,tidak
3204,420012,antara 25-40 tahun,laki-laki,antara 10-20 tahun,tidak ada,kurang dari UMR,0.3800411829483707,tidak,sebelum 2020,belum menikah,ada,10238,10000.0,sport,0,0,2,ya
3205,190062,antara 25-40 tahun,laki-laki,antara 10-20 tahun,SMA,antara 1-2x UMR,0.372447204860674,ya,sebelum 2020,belum menikah,tidak ada,10238,14000.0,keluarga,3,1,1,ya
3206,836330,antara 40-65 tahun,laki-laki,antara 20-30 tahun,universitas,lebih dari 3x UMR,0.6109676775612789,ya,sebelum 2020,menikah,ada,10238,,keluarga,4,1,2,tidak
3207,688730,antara 40-65 tahun,laki-laki,antara 20-30 tahun,tidak ada,antara 2-3x UMR,0.5020311962724953,tidak,sebelum 2020,menikah,ada,32765,10000.0,keluarga,9,1,1,tidak
3208,559448,antara 40-65 tahun,perempuan,antara 20-30 tahun,tidak ada,antara 1-2x UMR,,ya,sebelum 2020,belum menikah,tidak ada,10238,15000.0,keluarga,1,0,0,tidak
3209,272339,kurang dari 25 tahun,laki-laki,kurang dari 10 tahun,universitas,antara 2-3x UMR,0.4491866119269241,ya,setelah 2020,belum menikah,tidak ada,10238,13000.0,keluarga,0,0,0,ya
3210,551851,antara 25-40 tahun,perempuan,antara 10-20 tahun,SMA,kurang dari UMR,,ya,setelah 2020,menikah,tidak ada,32765,11000.0,keluarga,1,0,0,tidak
3211,557804,kurang dari 25 tahun,perempuan,kurang dari 10 tahun,SMA,kurang dari UMR,0.3839383227532641,tidak,sebelum 2020,belum menikah,tidak ada,10238,16000.0,keluarga,0,0,0,ya
3212,895279,antara 40-65 tahun,perempuan,antara 20-30 tahun,tidak ada,antara 2-3x UMR,0.4832471845483816,ya,setelah 2020,belum menikah,ada,10238,11000.0,keluarga,2,0,0,tidak
3213,72914,antara 25-40 tahun,laki-laki,antara 10-20 tahun,SMA,antara 1-2x UMR,0.5483499228640025,ya,sebelum 2020,belum menikah,ada,10238,13000.0,keluarga,1,1,1,tidak
3214,780961,lebih dari 65 tahun,perempuan,lebih dari 30 tahun,universitas,lebih dari 3x UMR,0.5345841472675092,ya,setelah 2020,menikah,ada,32765,12000.0,keluarga,4,1,0,tidak
3215,246434,lebih dari 65 tahun,perempuan,antara 10-20 tahun,SMA,lebih dari 3x UMR,0.5086825437771137,ya,sebelum 2020,menikah,ada,32765,5000.0,keluarga,2,0,0,tidak
3216,691719,antara 25-40 tahun,laki-laki,antara 10-20 tahun,SMA,antara 1-2x UMR,0.3854878161761313,tidak,sebelum 2020,menikah,ada,92101,10000.0,keluarga,1,0,0,ya
3217,552705,antara 40-65 tahun,perempuan,kurang dari 10 tahun,SMA,antara 1-2x UMR,0.3186677015072492,ya,sebelum 2020,belum menikah,ada,10238,13000.0,keluarga,0,0,0,tidak
3218,273160,antara 40-65 tahun,perempuan,kurang dari 10 tahun,universitas,antara 2-3x UMR,0.5283154345689651,ya,setelah 2020,belum menikah,tidak ada,10238,14000.0,keluarga,0,0,0,tidak
3219,67358,antara 40-65 tahun,perempuan,antara 20-30 tahun,SMA,antara 2-3x UMR,0.6463796858330859,ya,sebelum 2020,belum menikah,ada,10238,12000.0,keluarga,0,0,1,tidak
3220,897090,antara 40-65 tahun,laki-laki,antara 20-30 tahun,SMA,lebih dari 3x UMR,0.6322473942589996,ya,setelah 2020,menikah,tidak ada,10238,9000.0,keluarga,2,0,7,tidak
3221,170435,kurang dari 25 tahun,perempuan,kurang dari 10 tahun,SMA,kurang dari UMR,0.4126367860235233,ya,sebelum 2020,menikah,tidak ada,10238,13000.0,keluarga,0,0,0,tidak
3222,956607,antara 25-40 tahun,perempuan,kurang dari 10 tahun,universitas,antara 2-3x UMR,0.561189880696348,ya,setelah 2020,menikah,ada,10238,8000.0,keluarga,0,0,0,tidak
3223,281734,lebih dari 65 tahun,perempuan,kurang dari 10 tahun,universitas,lebih dari 3x UMR,0.6908848837711149,ya,sebelum 2020,belum menikah,ada,92101,13000.0,keluarga,0,0,0,ya
3224,96024,kurang dari 25 tahun,laki-laki,kurang dari 10 tahun,SMA,kurang dari UMR,0.3437902440091854,tidak,sebelum 2020,belum menikah,ada,10238,12000.0,keluarga,0,0,0,ya
3225,378747,antara 25-40 tahun,perempuan,kurang dari 10 tahun,universitas,antara 2-3x UMR,0.5434608543700327,ya,sebelum 2020,menikah,tidak ada,10238,11000.0,keluarga,0,0,0,ya
